is_duplicate,spanish_sentence1,spanish_sentence2
0,les doy tiemp par hac algo,si ped 4 articul y recib 2 de ellos hag clic en confirm el ped
0,quier un corre electron,quier cambi mi direccion de corre electron porqu la anterior fue pirat com pued hac
0,hic una compr no se proces por lo que los fond se reembols per me gust utiliz esos mism fond par otra compr sin ten que envi de vuelt a mi banc ya que he sobregir la cuent del mes es posibl manten el f,hic una compr
0,pong en contact con su distribuidor en su nombr yvon lee,com pued cambi mi nombr de contact
1,orden no recib vendedor no respuest,no he recib el ped el vendedor no respond pregunt
0,necesit ayud par inici sesion,necesit ayud
0,el envi no lleg,el ped lleg a mi direccion
0,me recib mis product per he pag por los product,por que no pued compr product con mi cuent
0,por que el vendedor extiend el period de entreg,cuant dur el period de quej
0,no pued habl sobr el tem del vendedor obtendras mi imail,pued dec algo sobr el estad de mis ped
0,quier sab el estad de mi pag de reembols,quier sab sobr el reembols de transferent bancari
0,sol quier mi put contraseñ,sol quier hac el ped de un articul al instant
1,com cambi moned por cupon,com cambi mis moned por cupon
0,hol teng un problem con mi pag,teng un problem par modific mis comentari
1,hol estoy ten problem con mi pag,teng un problem con el pag
0,com usar cupon seleccion,por que no pued usar mi cupon de seleccion
0,entonc no eres capaz de ayud,pued proces la vis
0,envien un corre electron,que tamañ es 7 en nosotr
0,necesit habl con algui,necesit devolv el product y necesit un remit
0,lo hag per no funcion,no pued agreg al carr no esta trabaj
0,com devolv el articul,com pued busc articul por numer de articul
0,no por favor escuch quier compr vari articul de un vendedor per despues de compr mas que el sistem me cobr por el envi el vendedor ajust el preci per mi sistem no me permit hac porqu pued no pid el articul y pag mas tard por favor h,pued obten un reembols parcial ya que el vendedor me ha reduc el preci
1,com pued confirm la entreg una vez que he recib mi ped,com pued confirm la entreg
0,has dad una respuest,la compañ no me dio un reembols aunqu le devolv el product
0,com verific la proteccion del comprador,com uso el servici de proteccion del comprador
0,agreg inform de la tarjet de credit,com pag con tarjet de credit
0,hic un ped com invit per no teng confirm,he hech un ped
1,por que mi articul no se pued guard en la list de dese,no pued agreg cos a la list de dese
0,quier dec tom aqu la tbc,por que estas aqu
0,mi orden fue 120 mas en total,cuand se descongel mi ped
0,estoy trat de pag mi ped pued pag con ideal,estoy trat de hac un ped
1,habl italian,habl usted ingles
0,lo hic tod,no recib el ped
0,som nosotr,pod ser amig
0,com envi imagen,com envi corre electron
0,hol por favor com me pong en contact en el chat en portugues,com pued contact al vendedor antes de compr
0,com pued verific el numer de ped,com pued encontr mi numer de rastre
0,com agreg un articul a tu list de dese,cuant tiemp pued permanec el articul en la list de dese
0,cancel mi ped sin entreg la carg per podr ayud a que mi param aun no entre en la cuent,no pued acced a mi cuent me pued ayud
0,por favor pued habl con algui que no sea un robot teng un problem se que dos dias,teng un problem
0,hag el pag per aun no hay envi,com pued hac el pag con mis cupon
0,pid un abrig par el inviern pas y desd ener el comprador no entiend que es demasi pequeñ par mi y no quier darm un reembols con much caus estup ayudam por favor,pued ayud
0,hic un ped de españ a españ,estoy muy decepcion con mi orden
0,por favor necesit present una apel,necesit present una quej contr un vendedor
0,y la razon se deb a la razon de segur por la que suspend mi cuent,por que mi ped se cerr por razon de segur
0,buen tard por favor olvid mi contraseñ de acces y no se el corre electron y realic una compr com lo hag,olvid la contraseñ de mi tarjet agreg que deb hac
0,no pued ver el orden en mi aut,no pued ver qiwi
1,com confirm la entreg,com pued confirm el ped
1,com recuper la contraseñ,no teng una contraseñ
0,orden algun articul la seman pas,hic un ped de algun articul con un total de 135
0,tarjet de credit vis,por que la tarjet vis no funcion
0,dond encontr un identif postal,dond pued encontr la factur comercial
0,com elimin el detall de pag ideal,com elimin ped antigu en mi pagin
0,no pued inici sesion cre mi compr con una direccion de corre electron incorrect,pag mis articul y la direccion de envi es incorrect
0,no fue una transferent bancari,por que no hay una opcion de transferent bancari
0,que pas cuand abra una disput,cuand pued abrir una disput
0,despues de 15 dias no se ha abiert ningun disput,por que mi pag necesit verif despues de hab sid acept
1,cerr la disput porqu el vendedor me promet devolv mi diner si no recib el ped 15 dias el tiemp se agot y ahor el no me devolv el diner,por que no devuelv el diner
0,no recib mi ped y el vendedor no respond,el vendedor cancel mi ped aun no he recib mi pag
0,hag clic aqu dond,accidental hag clic en solucion de vendedor
0,tuv una disput,por que cancel una orden
1,termin la disput,por que mi disput se termin
0,necesit hac una tiend rap urgent,com cambi el pag rap predetermin
0,no pued hac una disput,pued tom una decision sobr mi disput
0,envi de mensaj a alemani,el product es envi gratuit per el vendedor requier un cost de envi
1,por que son las respuest automat no quier habl con el vendedor,por que siempr das las mism respuest
0,com encontr la calif del vendedor,com cambi mi calif
0,hag una compr y solicit mis document par la apel,com hag una compr a plaz
0,mis zapat nunc lleg y teng problem par disput y el vendedor no me contest sobr mi diner,no respond mi pregunt
1,no pued inici sesion cre mi compr con una direccion de corre electron incorrect,mi direccion de corre electron es incorrect y necesit cambi
0,no quier recib corre electron del centr de mensaj,arregl tu centr de mensaj
0,no se pued pag en efect,quier efect contr entreg
1,bien graci graci te agradezc que teng un buen dia graci,graci por tu ayud
0,por que no pued pag,por que no pued pag en efect
0,no pued hac un ped,no pued hac el pag de mi ped
1,quier sab cuand recib el reembols recib un corre electron que indic que el vendedor acept reembols,pued recuper mi diner cuand se cancel el ped
1,hol buen noch,hol buen noch
0,nunc voy de compr con tu asient per hay 5 pag con mi tarjet,nunc recib mi ped
0,que es punt de recompens,no obtuv punt que pued hac
0,por favor acept tbc,acept moneybookers
0,com elimin mi cuent,com protej mi cuent
0,hol encant de conocert,eres tan buen
1,quier un human,necesit habl con un human
0,recib sol una muestr en mi orden,el ped minim es un lot per sol necesit una piez
0,com elimin la tarjet de debit de la cuent,com elimin articul del carrit de compr
0,mi chat en 20517 ist no ha produc los result segun lo han promet sus agent,com pued agreg un usuari en mi chat
0,per necesit inici sesion par verific,no estas autoriz par inici sesion en esta cuent
0,tod mis ped tien esta not y parec que no esta envi,com pued pag tod mis orden
0,olvid mi contraseñ y amp cuand intent amp restablec mi contraseñ del corre electron al que no se esta conect o cuand copi amp peg el siti web al naveg no muestr el siti sol quier una nuev contraseñ par pod verific mi cuent per nad funcion,cuand hag clic en inici sesion no teng camp par pon mi corre electron y contraseñ
1,pued ayud,usted me podr ayud por favor
0,com quit mi tarjet,com pued elimin algun articul de mi ped
0,no pued ver mi orden,no pued ver qiwi
0,acab de recib un corre electron que dic que teng que devolv la bat y pag el franque de devolu par obten un reembols no es mi culp recib el articul incorrect por lo tant el vendedor deb envi un mensaj de vuelt,quier devolv el articul par un reembols
0,que esta pas,que es ems
0,quier enviart una fot par preguntart si un articul esta dispon par cualqui proveedor de tu siti es posibl y com pued hac eso,envi spam tod los dias no quier mas de sus corre electron
0,quier un reembols complet de los product,he recib la mercanc y tambien recib un reembols complet
0,despues de que se abri la disput el vendedor me asegur que lleg,el vendedor me dij que pod reabr la disput
0,me gust sab sobr un objet que compr y que no pued acced al seguimient por el codig,me gust sab com pued pag un articul
0,vari vec hag esta mism quej ya fui al banc y no hay reembols la ultim vez que se me ofrec verific per no he recib una respuest,ya te contact la ultim vez
0,que es punt de recompens,por que mis punt recompens ​​no se agreg
0,com guard el metod de pag,com pued salv a los vendedor
1,turqu esta por encim de los 30 eur de los impuest a la propied drews pued ser una med de com lo har,me pregunt si hay un limit en el que no pag impuest
0,com avanz en la busqued,com pued ocult o elimin el historial de busqued
0,mi reembols no tien el preci correct que deb hac,no pued usar mi tarjet vis que deb hac
1,mi envi todav no envi,mi ped todav esta esper ser envi
0,hol intent ver un product que ped per no teng acces,no lo se
0,ha sid envi,el proveedor ha envi mi ped a una direccion incorrect
0,me conect a la pagin web y recib este mensaj hem not una activ inusual en su cuent esto podr deb a que intent inici sesion desd otra ubic o disposit par proteg su cuent la hem bloqu temporal par recuper el acces por favor pro,su cuent no esta dispon de moment
0,en que pais viv,a que pais envi
1,dond pued usar mi reembols,dond pued verific mi reembols ha sid transferent
1,por que se cancel el envi,mi orden fue cancel cual es el problem
1,habl italian,pued escrib en italian
1,hol mi cuent se ha suspend y ya no pued dej retroaliment ni disput abiert que pas con mi cuent,recib un corre electron que indic que mi cuent se ha desactiv lo que pas
0,pag net pued hac,com pued hac un pag por el product congel
0,pag mi ped vari vec porqu,intent inici sesion en mi cuent vari vec per no pud
1,com obteng mi numer de ped,com obten mi numer de orden
0,eres estup,estas ahi
0,cancel esper el pag,quier cancel el ped en esper entreg
0,que pas si cierr una disput,que pas despues de que intensifiqu la disput
0,hol quier cambi mi contraseñ com pued hac eso,quier cambi mi direccion de corre electron porqu la anterior fue pirat com pued hac
0,es ese telefon gratis,envi gratuit a rusi
0,guard inform de la tarjet,dond esta la inform de la disput
0,no he recib ningun atencion del vendedor,por que no recib ningun actualiz en mi disput
0,es la disput por la redencion no funcion,mi product no funcion
0,estas bien,eres bonit
0,ya hic esto y estab convers con un miembr de tu equip y me dijeron que se resolv en un dia o asi y aun no se ha resuelt,com pued ser tu miembr
0,no pued rastr mis ped,en mi pregunt no pued obten una respuest
1,com recuper ped elimin,com restaur las orden elimin
1,no estoy satisfech con el result de la disput escal,no estoy satisfech con el result de la reclam
0,estoy trat de actualiz mi fech de vencimient en una tarjet de credit y no lo acept,estoy trat de respond un mensaj per el program no acept text
0,no pued encontr,no pued llamart
0,esto es robot,no quier conect a un robot
0,pued sab que signif entreg fall en el estad del paquet,que signif una copi del estad de cuent bancari
0,teng un nuev corre electron,pued ten dos cuent con el mism corre electron
0,el estad de mi ped es cerr wahy,por que mi ped esta cerr por orden rechaz
1,impos cre una cuent,no pued cre una cuent
0,no pued inici sesion el enlac de contraseñ olvid no funcion,hag clic en abrir el boton de disput per no funcion
0,elimin el historial de ped,com pued ocult o elimin el historial de busqued
1,entonc podr ayud,me pued ayud
0,dond pued usar mi reembols,dond pued recog mis compr
